Y,Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORT,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVE,EFFECT,EFFD
C,1975,10,10/3/1975,18100,45,0,667,150,3380,4197,22342,92,3398,2300,0,5790,2050,0,0,2050,7393,4467,10178,14502,0.26,35,18962,24
C,1975,10,10/4/1975,18500,36,0,660,128,3420,4208,22744,77,3743,2480,0,6300,2050,0,0,2050,7510,4085,10452,14394,0.27,37,19324,26
C,1975,10,10/5/1975,18300,24,0,655,134,3410,4199,22523,91,5157,3000,0,8248,2000,0,0,2000,7451,2102,10313,12275,0.36,46,19113,36
C,1975,10,10/6/1975,18500,19,0,654,146,3510,4310,22829,90,4513,3221,0,7824,2000,62,0,1938,7510,2736,10466,13067,0.34,43,19319,32
C,1975,10,10/7/1975,18500,18,0,267,151,3540,3958,22476,106,3640,3930,0,7676,1950,62,0,1888,7510,2565,10479,12912,0.34,43,18936,32
C,1975,10,10/8/1975,17700,17,0,160,151,3490,3801,21518,122,3640,3920,0,7682,1950,62,0,1888,7276,2168,9912,11948,0.35,44,18028,34
C,1975,10,10/9/1975,18300,20,0,453,185,3880,4518,22838,119,3853,3930,0,7902,1950,62,0,1888,7451,2840,10340,13048,0.34,43,18958,31
C,1975,10,10/10/1975,19400,29,22,723,186,4190,5121,24550,117,3573,3970,0,7660,1900,1427,0,473,7774,4927,11523,16417,0.31,33,20360,19
C,1975,10,10/11/1975,19900,29,42,734,175,4410,5361,25290,102,4033,3960,0,8095,1900,4652,0,-2752,7920,6975,12780,19947,0.32,21,20880,4
C,1975,10,10/12/1975,20300,30,204,708,150,4600,5662,25992,99,3991,3960,0,8050,1900,4652,0,-2752,8037,7438,13064,20694,0.31,20,21392,3
C,1975,10,10/13/1975,21000,24,159,705,71,4580,5515,26539,102,3054,3940,0,7096,1900,4652,0,-2752,8243,8451,13552,22195,0.26,16,21959,-1
C,1975,10,10/14/1975,20600,19,97,722,88,4460,5367,25986,100,3174,3940,0,7214,1850,4652,0,-2802,8125,8099,13279,21574,0.27,17,21526,0
C,1975,10,10/15/1975,20000,20,65,715,40,4760,5580,25600,104,2600,3960,0,6664,1850,3287,0,-1437,7950,7801,12472,20373,0.26,20,20840,2
C,1975,10,10/16/1975,19600,9,51,706,52,5280,6089,25698,87,3007,3930,0,7024,1850,0,0,1850,7832,5695,11259,16824,0.27,35,20418,18
C,1975,10,10/17/1975,19500,6,42,707,33,5520,6302,25808,69,3875,3940,0,7884,1850,0,0,1850,7803,5019,11185,16074,0.3,38,20288,21
C,1975,10,10/18/1975,19100,5,35,709,24,5620,6388,25493,66,4330,3940,0,8336,1800,0,0,1800,7686,4568,10915,15357,0.32,40,19873,23
C,1975,10,10/19/1975,19000,4,34,710,23,5710,6477,25481,61,4695,3930,0,8686,1800,0,0,1800,7657,4278,10843,14995,0.34,41,19771,24
C,1975,10,10/20/1975,19000,4,31,707,18,5660,6416,25420,88,4791,3930,0,8809,1800,0,0,1800,7657,4094,10843,14811,0.34,42,19760,25
C,1975,10,10/21/1975,18700,5,29,705,17,5550,6301,25006,89,4265,3940,0,8294,1800,0,0,1800,7569,4406,10632,14912,0.33,40,19456,23
C,1975,10,10/22/1975,18800,7,29,711,20,5400,6160,24967,83,3406,3280,0,6769,1800,0,0,1800,7598,5819,10705,16398,0.27,34,19567,16
C,1975,10,10/23/1975,18700,6,21,723,19,5160,5923,24629,90,3565,3300,0,6955,1750,0,0,1750,7569,5400,10647,15924,0.28,35,19469,18
C,1975,10,10/24/1975,18600,5,17,861,19,5090,5987,24592,85,3888,3480,0,7453,1750,0,0,1750,7539,4935,10576,15389,0.3,37,19502,21
C,1975,10,10/25/1975,18600,5,20,891,63,5030,6004,24609,65,4417,3950,0,8432,1750,0,0,1750,7539,3974,10576,14427,0.34,41,19579,26
C,1975,10,10/26/1975,19000,6,31,908,59,4920,5918,24924,65,5089,3960,0,9114,1750,2233,0,-483,7657,4775,11484,16293,0.36,35,20004,19
C,1975,10,10/27/1975,19200,7,50,945,24,4620,5639,24846,68,3585,3950,0,7603,1750,4156,0,-2406,7715,7315,12166,19649,0.3,21,20226,3
C,1975,10,10/28/1975,19800,6,303,954,22,4380,5659,25465,67,2550,3580,0,6197,1750,4156,0,-2406,7891,8917,12589,21674,0.24,15,21085,-3
C,1975,10,10/29/1975,20200,6,179,1320,49,4700,6248,26454,64,4498,3460,0,8022,1700,4156,0,-2456,8008,7830,12886,20888,0.3,21,21754,4
C,1975,10,10/30/1975,20700,9,151,1520,92,4900,6663,27372,64,4300,3820,0,8184,1700,8002,0,-6302,8155,10731,14319,25490,0.3,7,22472,-13
C,1975,10,10/31/1975,20300,8,156,1630,64,5120,6970,27278,67,4346,3990,0,8403,1700,5769,0,-4069,8037,9249,13410,22944,0.31,16,22158,-4
C,1975,11,11/1/1975,20600,6,204,1630,47,5420,7301,27907,70,5185,3920,0,9175,1700,3846,0,-2146,8125,7646,13082,20878,0.33,25,22487,7
C,1975,11,11/2/1975,21400,5,144,1630,34,5410,7218,28623,70,5576,3900,0,9546,1700,3846,0,-2146,8360,7427,13646,21223,0.33,26,23213,9
C,1975,11,11/3/1975,20900,7,108,1640,27,5290,7065,27972,85,5340,3920,0,9345,1700,3846,0,-2146,8213,7328,13295,20773,0.33,26,22682,8
C,1975,11,11/4/1975,20000,7,88,1680,21,5240,7029,27036,78,3336,3920,0,7334,1700,0,0,1700,7950,6540,11581,18002,0.27,33,21796,17
C,1975,11,11/5/1975,19100,9,63,1680,21,5450,7214,26323,70,3952,3940,0,7962,1700,0,0,1700,7686,5833,10947,16661,0.3,37,20873,20
C,1975,11,11/6/1975,18100,8,54,1470,23,5510,7057,25165,72,4142,3930,0,8144,1700,0,0,1700,7393,5201,10239,15321,0.32,39,19655,22
C,1975,11,11/7/1975,17400,7,49,1180,17,4840,6086,23493,61,3422,3940,0,7423,1700,0,0,1700,7188,4746,9743,14370,0.31,39,18653,23
C,1975,11,11/8/1975,16800,7,47,941,15,4580,5583,22390,62,3922,3940,0,7924,1650,0,0,1650,7012,3598,9333,12816,0.35,43,17810,28
C,1975,11,11/9/1975,16800,7,49,899,14,4490,5452,22259,66,4832,3940,0,8838,1650,0,0,1650,7012,2554,9333,11771,0.39,47,17769,34
C,1975,11,11/10/1975,17800,8,67,882,13,4090,5052,22860,67,3801,3920,0,7788,1650,930,0,720,7305,4101,10301,14352,0.34,37,18770,24
C,1975,11,11/11/1975,19400,8,70,661,12,3750,4493,23901,63,2946,3900,0,6909,1650,930,0,720,7774,4890,11432,16272,0.29,32,20151,19
C,1975,11,11/12/1975,20100,9,89,608,12,3670,4379,24488,66,3487,3900,0,7453,1650,930,0,720,7979,4437,11928,16315,0.3,33,20818,22
C,1975,11,11/13/1975,20500,9,69,594,12,3620,4295,24804,60,3991,3900,0,7951,1650,930,0,720,8096,3972,12211,16133,0.32,35,21184,24
C,1975,11,11/14/1975,20600,9,58,591,17,3570,4236,24845,59,4106,3900,0,8065,1650,930,0,720,8125,3828,12282,16060,0.32,35,21275,25
C,1975,11,11/15/1975,20800,9,54,584,14,3510,4162,24971,58,4332,3910,0,8300,1700,0,0,1700,8184,2941,12149,14971,0.33,40,21461,30
C,1975,11,11/16/1975,21200,9,60,583,13,3440,4096,25305,55,5093,3910,0,9058,1700,310,0,1390,8301,2436,12519,14857,0.36,41,21865,32
C,1975,11,11/17/1975,22200,10,88,580,12,3380,4060,26270,61,3894,3880,0,7835,1700,310,0,1390,8594,3916,13227,17045,0.3,35,22890,26
C,1975,11,11/18/1975,23300,21,103,578,12,3280,3973,27294,59,3212,3820,0,7091,1700,310,0,1390,8916,4895,14016,18813,0.26,31,24014,22
C,1975,11,11/19/1975,23600,17,85,577,12,3200,3874,27491,61,3533,3860,0,7454,1700,310,0,1390,9004,4520,14224,18647,0.27,32,24291,23
C,1975,11,11/20/1975,23300,26,66,574,13,3200,3853,27179,61,4533,3740,0,8334,1750,372,0,1378,8916,3540,14024,17467,0.3,36,23979,27
C,1975,11,11/21/1975,23000,21,59,495,12,3220,3786,26807,57,4557,3710,0,8324,1750,62,0,1688,8829,3194,13719,16795,0.31,37,23587,29
C,1975,11,11/22/1975,23600,17,59,473,12,3210,3754,27371,56,4516,3700,0,8272,1750,62,0,1688,9004,3389,14140,17411,0.3,36,24161,28
C,1975,11,11/23/1975,24900,14,56,469,12,3220,3757,28671,56,5104,3690,0,8850,1750,62,0,1688,9385,3195,15056,18133,0.31,37,25451,29
C,1975,11,11/24/1975,26100,15,53,466,14,3190,3723,29838,51,4034,3670,0,7755,1750,62,0,1688,9737,4607,15905,20395,0.26,32,26648,23
C,1975,11,11/25/1975,26800,21,50,462,15,3170,3697,30518,51,3491,3690,0,7232,1800,0,0,1800,9942,5237,16375,21486,0.24,30,27348,21
C,1975,11,11/26/1975,27400,16,49,458,15,3200,3722,31138,51,3477,3700,0,7228,1800,0,0,1800,10118,5442,16794,22110,0.23,29,27938,21
C,1975,11,11/27/1975,27700,17,50,456,13,3250,3769,31486,53,4159,3690,0,7902,1850,0,0,1850,10206,4871,16993,21734,0.25,31,28236,23
C,1975,11,11/28/1975,27900,19,52,452,13,3270,3787,31706,51,4031,3730,0,7812,1900,0,0,1900,10264,5004,17123,21994,0.24,31,28436,23
C,1975,11,11/29/1975,28000,20,65,383,14,3270,3732,31752,50,3603,3700,0,7353,1900,0,0,1900,10294,5438,17194,22499,0.23,29,28482,21
C,1975,11,11/30/1975,28200,23,67,364,12,3240,3683,31906,52,3864,3710,0,7626,1950,0,0,1950,10352,5142,17325,22330,0.24,30,28666,22
C,1975,12,12/1/1975,28200,28,54,361,13,3240,3668,31896,60,3912,3700,0,7672,2000,0,0,2000,10352,5048,17316,22224,0.24,30,28656,22
C,1975,12,12/2/1975,28000,28,51,361,14,3280,3706,31734,60,3426,3790,0,7276,2000,0,0,2000,10294,5424,17174,22458,0.23,29,28454,21
C,1975,12,12/3/1975,27800,29,55,322,16,3430,3823,31652,64,3358,3800,0,7222,2000,0,0,2000,10235,5536,17034,22430,0.23,29,28222,21
C,1975,12,12/4/1975,27900,29,60,306,20,3470,3856,31785,61,3179,3810,0,7050,2050,0,0,2050,10264,5737,17091,22685,0.22,29,28315,20
C,1975,12,12/5/1975,28000,35,59,302,22,3460,3843,31878,56,3457,3830,0,7343,2100,0,0,2100,10294,5429,17153,22435,0.23,30,28418,21
C,1975,12,12/6/1975,28500,45,53,301,14,3490,3858,32403,54,3362,3820,0,7236,2100,0,0,2100,10440,5697,17517,23067,0.22,29,28913,20
C,1975,12,12/7/1975,29400,46,52,298,15,3570,3935,33381,58,4473,3810,0,8341,2150,0,0,2150,10704,4901,18140,22890,0.25,31,29811,23
C,1975,12,12/8/1975,30600,48,53,297,15,3580,3945,34593,56,2563,3800,0,6419,2150,0,0,2150,11055,7183,18991,26024,0.18,25,31013,16
C,1975,12,12/9/1975,30000,64,51,298,16,3560,3925,33989,50,2800,3850,0,6700,2150,0,0,2150,10880,6707,18582,25139,0.2,26,30429,17
C,1975,12,12/10/1975,28900,87,50,296,18,3570,3934,32921,47,4032,3900,0,7979,2200,0,0,2200,10557,5082,17814,22742,0.24,31,29351,23
C,1975,12,12/11/1975,28100,80,53,293,21,3590,3957,32137,49,4298,3920,0,8267,2200,0,0,2200,10323,4583,17241,21670,0.26,33,28547,24
C,1975,12,12/12/1975,27500,75,55,297,17,3620,3989,31564,37,4740,3920,0,8697,2200,558,0,1642,10147,4372,16968,21225,0.27,33,27944,24
C,1975,12,12/13/1975,27100,67,58,297,15,3630,4000,31167,26,4211,3920,0,8157,2200,558,0,1642,10030,4806,16677,21368,0.26,31,27537,22
C,1975,12,12/14/1975,27200,52,73,298,15,3580,3966,31218,24,4312,3880,0,8216,2200,558,0,1642,10059,4742,16733,21360,0.26,32,27638,23
C,1975,12,12/15/1975,27200,38,69,298,14,3570,3951,31189,34,4302,3960,0,8296,2200,558,0,1642,10059,4647,16719,21251,0.26,32,27619,23
C,1975,12,12/16/1975,26700,33,57,297,14,3550,3918,30651,35,4120,3970,0,8125,2200,558,0,1642,9913,4638,16360,20884,0.26,32,27101,23
C,1975,12,12/17/1975,26300,33,52,296,14,3530,3892,30225,35,4306,3960,0,8301,2200,0,0,2200,9795,3956,15922,19724,0.27,35,26695,26
C,1975,12,12/18/1975,26100,30,55,293,14,3490,3852,29982,35,3392,3960,0,7387,2150,0,0,2150,9737,4805,15791,20445,0.25,32,26492,23
C,1975,12,12/19/1975,25700,31,55,294,13,3500,3862,29593,32,2681,3930,0,6643,2150,0,0,2150,9620,5441,15509,20800,0.22,30,26093,20
C,1975,12,12/20/1975,25200,32,53,293,16,3530,3892,29124,21,4271,3930,0,8222,2150,0,0,2150,9473,3745,15157,18752,0.28,36,25594,27
C,1975,12,12/21/1975,24700,32,51,296,18,3600,3965,28697,25,4593,3930,0,8548,2100,0,0,2100,9327,3379,14817,18049,0.3,37,25097,28
C,1975,12,12/22/1975,24200,29,52,305,20,3950,4327,28556,37,3966,3930,0,7933,2100,558,0,1542,9180,4572,14617,19081,0.28,33,24606,22
C,1975,12,12/23/1975,23000,28,70,297,15,3690,4072,27100,44,3954,3880,0,7878,2050,558,0,1492,8829,4053,13781,17730,0.29,35,23410,24
C,1975,12,12/24/1975,22100,25,120,240,14,4350,4724,26849,37,3270,3890,0,7197,2050,558,0,1492,8565,5122,13142,18160,0.27,32,22499,19
C,1975,12,12/25/1975,21500,23,88,207,10,4630,4935,26458,31,3621,3880,0,7532,2000,558,0,1442,8389,4854,12730,17484,0.28,34,21828,20
C,1975,12,12/26/1975,21200,25,74,201,13,4350,4638,25863,32,3491,3870,0,7393,2000,558,0,1442,8301,4608,12520,17028,0.28,34,21513,21
C,1975,12,12/27/1975,21000,23,67,157,13,3790,4027,25050,29,4666,3890,0,8585,1950,0,0,1950,8243,2417,12234,14515,0.34,42,21260,32
C,1975,12,12/28/1975,20900,25,63,138,14,4260,4475,25400,36,4931,3890,0,8857,1950,0,0,1950,8213,2564,12166,14593,0.35,43,21140,31
C,1975,12,12/29/1975,20400,33,59,133,15,4440,4647,25080,39,4530,3880,0,8449,1900,0,0,1900,8067,3030,11834,14731,0.34,41,20640,29
C,1975,12,12/30/1975,19400,39,58,116,14,4100,4288,23727,44,4333,3900,0,8277,1850,0,0,1850,7774,2583,11147,13600,0.35,43,19627,31
C,1975,12,12/31/1975,19100,58,59,106,15,4690,4870,24028,41,4241,3920,0,8202,1800,0,0,1800,7686,3184,10968,14026,0.34,42,19338,27
C,1976,1,1/1/1976,18900,48,59,121,13,5020,5213,24161,33,3267,3900,0,7200,1700,0,0,1700,7627,4535,10845,15261,0.3,37,19141,20
C,1976,1,1/2/1976,18800,39,55,105,11,4930,5101,23940,67,3235,3900,0,7202,1650,0,0,1650,7598,4425,10779,15088,0.3,37,19010,21
C,1976,1,1/3/1976,18400,36,43,97,10,4170,4320,22756,83,5199,3890,0,9172,1600,0,0,1600,7481,1589,10507,11984,0.4,47,18586,36
C,1976,1,1/4/1976,17900,34,45,81,6,4700,4832,22766,82,5942,3880,0,9904,1550,0,0,1550,7334,1254,10166,11312,0.43,50,18066,37
C,1976,1,1/5/1976,17300,36,51,65,8,4710,4834,22170,84,4955,3870,0,8909,1500,0,0,1500,7158,2108,9758,11761,0.4,47,17460,33
C,1976,1,1/6/1976,17000,41,58,54,9,4140,4261,21302,80,3801,3870,0,7751,1450,0,0,1450,7071,2639,9564,12101,0.36,43,17162,29
C,1976,1,1/7/1976,16600,72,59,47,8,4820,4934,21606,80,3592,3870,0,7542,1400,0,0,1400,6953,3435,9327,12664,0.35,41,16786,25
C,1976,1,1/8/1976,16300,84,55,52,9,4780,4896,21280,103,3795,3860,0,7758,1400,0,0,1400,6865,3093,9127,12122,0.36,43,16500,27
C,1976,1,1/9/1976,16200,74,51,64,32,4300,4447,20721,90,2940,3870,0,6900,1350,0,0,1350,6836,3505,9060,12471,0.33,40,16421,24
C,1976,1,1/10/1976,16600,60,54,57,17,3690,3818,20478,89,2951,3860,0,6900,1300,1240,0,60,6953,3832,9690,13518,0.33,34,16788,19
C,1976,1,1/11/1976,16500,46,64,49,14,4150,4277,20823,89,4595,3870,0,8554,1300,1240,0,60,6924,2608,9605,12209,0.41,41,16673,27
C,1976,1,1/12/1976,16400,39,57,47,16,4120,4240,20679,88,5267,3860,0,9215,1250,1240,0,10,6895,1914,9541,11454,0.44,45,16559,31
C,1976,1,1/13/1976,16100,35,54,46,13,3210,3323,19458,91,4566,3880,0,8537,1250,1240,0,10,6807,1586,9325,10911,0.43,44,16248,33
C,1976,1,1/14/1976,15800,32,49,45,14,3480,3588,19420,92,4138,3880,0,8110,1200,1240,0,-40,6719,2223,9124,11350,0.41,42,15940,29
C,1976,1,1/15/1976,15300,29,46,44,15,3420,3525,18854,96,4251,3880,0,8227,1200,0,0,1200,6572,1090,8421,9427,0.43,50,15434,39
C,1976,1,1/16/1976,15100,27,46,43,14,3270,3373,18500,95,4186,3870,0,8151,1150,0,0,1150,6514,988,8291,9199,0.44,50,15230,40
C,1976,1,1/17/1976,14700,24,44,43,26,3190,3303,18027,89,4669,3880,0,8638,1150,0,0,1150,6397,315,8005,8239,0.47,54,14837,44
C,1976,1,1/18/1976,14400,22,46,44,28,3090,3208,17630,90,5126,3890,0,9106,1100,0,0,1100,6309,-304,7805,7424,0.51,58,14540,49
C,1976,1,1/19/1976,14500,21,44,44,35,2860,2983,17504,96,3994,3910,0,8000,1100,0,0,1100,6338,606,7875,8404,0.45,52,14644,43
C,1976,1,1/20/1976,14600,21,43,42,36,2450,2571,17192,102,3122,3880,0,7104,1100,0,0,1100,6367,1119,7946,8988,0.41,48,14742,39
C,1976,1,1/21/1976,14800,21,41,43,29,2900,3013,17834,105,3607,3880,0,7592,1050,0,0,1050,6426,1165,8101,9192,0.42,48,14934,38
C,1976,1,1/22/1976,14800,22,39,44,25,2910,3018,17840,107,3607,3870,0,7584,1050,0,0,1050,6426,1178,8102,9206,0.42,48,14930,38
C,1976,1,1/23/1976,14500,16,36,52,23,2760,2871,17387,108,4233,4200,0,8541,1000,0,0,1000,6338,18,7898,7846,0.49,55,14627,46
C,1976,1,1/24/1976,13900,12,34,72,16,2260,2382,16294,122,4999,4520,0,9641,1000,0,0,1000,6162,-1747,7470,5653,0.58,65,14034,60
C,1976,1,1/25/1976,13100,11,34,77,15,2140,2266,15377,117,4848,4540,0,9505,1000,0,0,1000,5928,-1961,6903,4872,0.61,68,13237,63
C,1976,1,1/26/1976,12500,12,34,77,22,2090,2223,14735,131,4894,4320,0,9345,1000,0,0,1000,5752,-2020,6480,4390,0.63,70,12645,65
C,1976,1,1/27/1976,12100,21,33,64,17,2030,2144,14265,137,3648,4380,0,8165,950,0,0,950,5635,-1004,6220,5150,0.56,64,12235,58
C,1976,1,1/28/1976,11700,44,31,47,19,1940,2037,13781,149,3929,4500,0,8578,950,0,0,950,5518,-1641,5960,4253,0.61,69,11841,64
C,1976,1,1/29/1976,11500,48,32,39,16,1880,1967,13515,145,3883,4660,0,8688,950,0,0,950,5459,-1880,5823,3877,0.63,71,11635,67
C,1976,1,1/30/1976,11400,50,31,39,14,1830,1914,13364,150,3567,4630,0,8347,950,0,0,950,5430,-1621,5754,4067,0.61,70,11534,65
C,1976,1,1/31/1976,11400,56,30,40,12,1870,1952,13408,156,3511,4630,0,8297,900,0,0,900,5430,-1500,5774,4211,0.61,69,11538,64
C,1976,2,2/1/1976,11500,59,31,40,16,1930,2017,13576,154,3479,4630,0,8263,900,0,0,900,5459,-1372,5848,4413,0.6,67,11646,62
C,1976,2,2/2/1976,11700,64,29,47,165,1930,2171,13935,160,3614,4620,0,8394,900,0,0,900,5518,-1290,5994,4641,0.59,67,12005,61
C,1976,2,2/3/1976,11800,63,27,42,39,1900,2008,13871,166,3504,4640,0,8310,900,0,0,900,5547,-1340,6064,4661,0.59,66,11971,61
C,1976,2,2/4/1976,12200,66,15,38,53,1850,1956,14222,168,2769,4650,0,7587,900,0,0,900,5664,-552,6350,5735,0.52,60,12372,54
C,1976,2,2/5/1976,12500,55,16,43,84,1850,1993,14548,169,1853,4640,0,6662,900,0,0,900,5752,498,6551,6986,0.45,52,12698,45
C,1976,2,2/6/1976,12800,58,26,54,105,2190,2375,15233,168,3298,4610,0,8076,900,2357,0,-1457,5840,1086,7426,8614,0.52,43,13043,34
C,1976,2,2/7/1976,12900,78,21,55,63,2410,2549,15527,176,3247,4580,0,8003,900,2357,0,-1457,5869,1362,7517,8981,0.5,42,13117,32
C,1976,2,2/8/1976,12900,59,20,59,57,2330,2466,15425,167,3345,4620,0,8132,900,3039,0,-2139,5869,1593,7689,9432,0.52,39,13095,28
C,1976,2,2/9/1976,12800,44,21,61,40,2330,2452,15296,170,3086,4630,0,7886,900,3287,0,-2387,5840,1958,7672,9797,0.5,36,12966,24
C,1976,2,2/10/1976,12800,28,17,56,26,2370,2469,15297,176,2200,4600,0,6976,850,3287,0,-2437,5840,2917,7670,10758,0.44,30,12927,17
C,1976,2,2/11/1976,12200,19,21,51,24,2340,2436,14655,165,2107,4590,0,6862,850,930,0,-80,5664,1290,6577,7873,0.46,46,12315,36
C,1976,2,2/12/1976,11800,15,27,51,49,2330,2457,14272,158,2148,4610,0,6916,850,930,0,-80,5547,1140,6290,7436,0.47,48,11942,38
C,1976,2,2/13/1976,11700,14,22,52,61,2230,2365,14079,156,1953,4590,0,6699,850,248,0,602,5518,793,6027,6778,0.46,52,11849,43
C,1976,2,2/14/1976,12000,13,36,58,46,2290,2430,14443,171,1594,4590,0,6355,850,1675,0,-825,5606,2217,6638,8913,0.43,38,12153,27
C,1976,2,2/15/1976,12200,11,80,54,42,2340,2516,14727,179,1042,4540,0,5761,850,1737,0,-887,5664,2995,6795,9853,0.38,33,12387,20
C,1976,2,2/16/1976,12600,11,121,60,52,2300,2533,15144,189,1830,4570,0,6589,850,2171,0,-1321,5781,2584,7200,9876,0.42,35,12844,23
C,1976,2,2/17/1976,13200,14,107,60,93,2300,2560,15774,183,1705,4560,0,6448,850,2481,0,-1631,5957,3130,7714,10957,0.4,31,13474,19
C,1976,2,2/18/1976,13800,15,96,58,52,2270,2476,16291,173,2738,4560,0,7471,850,2543,0,-1693,6133,2238,8156,10513,0.45,35,14021,25
C,1976,2,2/19/1976,14200,15,95,59,26,2190,2370,16585,178,3566,4580,0,8324,850,1302,0,-452,6250,589,8092,8713,0.49,47,14395,39
C,1976,2,2/20/1976,14300,11,138,60,32,2040,2270,16581,162,3644,4550,0,8356,850,1302,0,-452,6279,487,8159,8677,0.49,48,14541,40
C,1976,2,2/21/1976,13500,9,172,58,32,2000,2262,15771,160,3372,4540,0,8072,900,868,0,32,6045,215,7455,7667,0.5,51,13771,44
C,1976,2,2/22/1976,12600,9,120,57,19,2070,2266,14875,158,3762,4550,0,8470,900,558,0,342,5781,-645,6732,6063,0.56,59,12805,53
C,1976,2,2/23/1976,12000,8,100,56,15,2070,2241,14249,160,3262,4570,0,7992,900,496,0,404,5606,-408,6289,5853,0.55,59,12179,52
C,1976,2,2/24/1976,12500,8,87,58,15,1960,2120,14628,163,3278,4570,0,8011,900,62,0,838,5752,-684,6521,5779,0.54,60,12668,54
C,1976,2,2/25/1976,12800,11,74,59,12,1920,2065,14876,169,3239,4560,0,7968,900,0,0,900,5840,-648,6719,6008,0.52,60,12956,54
C,1976,2,2/26/1976,12700,12,56,58,10,1930,2054,14766,161,3964,4530,0,8655,900,0,0,900,5811,-1375,6649,5211,0.58,65,12836,59
C,1976,2,2/27/1976,12500,23,52,58,6,1930,2046,14569,158,4335,4550,0,9043,900,0,0,900,5752,-1830,6519,4627,0.61,68,12639,63
C,1976,2,2/28/1976,13300,87,51,58,8,1870,1987,15374,148,4690,4550,0,9388,900,0,0,900,5986,-2000,7149,5086,0.6,67,13504,62
C,1976,2,2/29/1976,16600,100,54,65,75,1860,2054,18754,136,6331,4570,0,11037,950,0,0,950,6953,-2648,9481,6767,0.58,64,16894,60
C,1976,3,3/1/1976,19700,102,83,64,28,1950,2125,21927,126,4997,4590,0,9713,950,2109,0,-1159,7862,1028,12265,13373,0.44,39,19977,33
C,1976,3,3/2/1976,25200,91,254,70,124,2110,2558,27849,135,4564,4570,0,9269,1000,2233,0,-1233,9473,3563,16163,19813,0.33,29,25739,23
C,1976,3,3/3/1976,27500,117,244,72,107,2270,2693,30310,131,4929,4580,0,9640,1000,5583,0,-4583,10147,6179,18753,25253,0.31,17,28040,10
C,1976,3,3/4/1976,24800,262,185,61,72,2250,2568,27630,129,4690,4550,0,9369,1000,5583,0,-4583,9356,5534,16989,22844,0.33,17,25380,10
C,1976,3,3/5/1976,22200,153,156,57,49,2220,2482,24835,131,4713,4540,0,9384,1050,5583,0,-4533,8594,4638,15028,19984,0.37,20,22615,12
C,1976,3,3/6/1976,19800,104,134,56,36,2250,2476,22380,117,5183,4540,0,9840,1050,3474,0,-2424,7891,2102,12692,14964,0.43,33,20130,26
C,1976,3,3/7/1976,17700,88,118,57,29,2240,2444,20232,120,5822,4540,0,10482,1050,3350,0,-2300,7276,733,11156,12050,0.51,40,17992,33
C,1976,3,3/8/1976,15800,84,105,59,24,2180,2368,18252,120,5299,4560,0,9979,1100,0,0,1100,6719,-1607,8857,7173,0.54,61,16072,55
C,1976,3,3/9/1976,14400,73,100,59,21,2130,2310,16783,119,5153,4590,0,9862,1100,0,0,1100,6309,-1958,7856,5821,0.58,65,14653,60
C,1976,3,3/10/1976,13700,68,96,56,17,2220,2389,16157,115,5011,4590,0,9716,1100,0,0,1100,6104,-1938,7356,5341,0.59,67,13937,62
C,1976,3,3/11/1976,13200,69,89,47,14,2260,2410,15679,123,4437,4580,0,9140,1150,0,0,1150,5957,-1520,6990,5389,0.58,66,13419,60
C,1976,3,3/12/1976,13000,65,84,42,12,2330,2468,15533,139,4129,4570,0,8838,1150,0,0,1150,5899,-1219,6844,5545,0.56,64,13203,58
C,1976,3,3/13/1976,13000,57,85,33,4,2140,2262,15319,143,4684,4540,0,9367,1200,0,0,1200,5899,-1986,6822,4752,0.6,69,13179,64
C,1976,3,3/14/1976,13200,47,79,18,7,2050,2154,15401,147,4579,4540,0,9266,1250,0,0,1250,5957,-1968,6940,4885,0.59,68,13351,63
C,1976,3,3/15/1976,13100,43,76,26,10,1970,2082,15225,158,4105,4580,0,8843,1250,0,0,1250,5928,-1645,6865,5132,0.57,66,13255,61
C,1976,3,3/16/1976,12700,25,73,33,12,1780,1898,14623,160,4354,4530,0,9044,1300,0,0,1300,5811,-2180,6550,4279,0.61,71,12843,67
C,1976,3,3/17/1976,12400,9,71,25,12,1660,1768,14177,161,4491,4550,0,9202,1350,0,0,1350,5723,-2588,6308,3625,0.64,74,12517,71
C,1976,3,3/18/1976,12400,9,74,19,15,1570,1678,14087,155,4142,4580,0,8877,1350,0,0,1350,5723,-2353,6308,3860,0.62,73,12517,69
C,1976,3,3/19/1976,12300,9,70,18,35,1510,1633,13942,149,3571,4530,0,8250,1400,0,0,1400,5693,-1834,6224,4292,0.58,69,12432,65
C,1976,3,3/20/1976,12100,8,106,19,29,1450,1604,13712,152,3352,4570,0,8074,1400,0,0,1400,5635,-1745,6081,4238,0.58,69,12262,65
C,1976,3,3/21/1976,12000,7,101,19,23,1460,1603,13610,151,3326,4560,0,8037,1450,0,0,1450,5606,-1771,5995,4123,0.58,70,12150,66
C,1976,3,3/22/1976,11900,11,87,17,14,1570,1688,13599,153,3041,4570,0,7764,1500,0,0,1500,5576,-1475,5915,4335,0.56,68,12029,64
